run	replicate	layout	genome	ploidy	taxonKeys
SRR7880907	SAMN10059369	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880910	SAMN10059370	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880909	SAMN10059371	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880892	SAMN10059372	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880886	SAMN10059373	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880999	SAMN10059374	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7881000	SAMN10059375	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880854	SAMN10059376	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880855	SAMN10059377	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880860	SAMN10059378	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880861	SAMN10059379	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880858	SAMN10059380	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880859	SAMN10059381	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880983	SAMN10059382	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880984	SAMN10059383	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880845	SAMN10059384	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880825	SAMN10059385	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880810	SAMN10059386	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880809	SAMN10059387	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880808	SAMN10059388	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880807	SAMN10059389	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880806	SAMN10059390	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880805	SAMN10059391	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880746	SAMN10059392	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880744	SAMN10059393	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880706	SAMN10059394	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880707	SAMN10059395	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880708	SAMN10059396	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880709	SAMN10059397	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880710	SAMN10059398	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880711	SAMN10059399	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880712	SAMN10059400	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880713	SAMN10059401	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880714	SAMN10059402	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880715	SAMN10059403	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880992	SAMN10059404	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880991	SAMN10059405	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880994	SAMN10059406	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880993	SAMN10059407	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880988	SAMN10059408	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880987	SAMN10059409	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880990	SAMN10059410	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880989	SAMN10059411	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880996	SAMN10059412	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880995	SAMN10059413	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880958	SAMN10059414	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880959	SAMN10059415	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880956	SAMN10059416	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880957	SAMN10059417	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880954	SAMN10059418	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880955	SAMN10059419	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880952	SAMN10059420	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880953	SAMN10059421	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880966	SAMN10059422	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880967	SAMN10059423	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880785	SAMN10059424	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880844	SAMN10059425	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880920	SAMN10059426	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880919	SAMN10059427	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880926	SAMN10059428	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880925	SAMN10059429	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880924	SAMN10059430	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880923	SAMN10059431	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880969	SAMN10059432	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880968	SAMN10059433	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880745	SAMN10059434	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880747	SAMN10059435	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880876	SAMN10059436	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880877	SAMN10059437	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880870	SAMN10059438	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880871	SAMN10059439	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880872	SAMN10059440	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880873	SAMN10059441	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880725	SAMN10059442	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880729	SAMN10059443	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880883	SAMN10059444	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880882	SAMN10059445	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880885	SAMN10059446	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880884	SAMN10059447	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880887	SAMN10059448	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880828	SAMN10059449	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880889	SAMN10059450	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880888	SAMN10059451	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880891	SAMN10059452	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880890	SAMN10059453	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880832	SAMN10059454	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880833	SAMN10059455	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880830	SAMN10059456	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880831	SAMN10059457	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880836	SAMN10059458	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880837	SAMN10059459	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880834	SAMN10059460	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880835	SAMN10059461	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880840	SAMN10059462	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880841	SAMN10059463	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880758	SAMN10059464	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880962	SAMN10059465	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880950	SAMN10059466	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880971	SAMN10059467	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880985	SAMN10059468	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR7880997	SAMN10059469	PE	arabis_alpina	2	5375020 5374885 8576900 9044273 7694599 8349130 5375026 5551157 7785553 9614998
SRR8784082	SAMN11093057	PE	arachis_duranensis	2	5353841
SRR8784093	SAMN11093056	PE	arachis_duranensis	2	5353841
SRR8784097	SAMN11093052	PE	arachis_duranensis	2	5353841
SRR8784096	SAMN11093051	PE	arachis_duranensis	2	5353841
SRR8784099	SAMN11093050	PE	arachis_duranensis	2	5353841
SRR10248706	SAMN12924770	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248571	SAMN12924779	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248561	SAMN12924869	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248703	SAMN12924870	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248702	SAMN12924871	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248701	SAMN12924872	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248700	SAMN12924873	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248699	SAMN12924874	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248698	SAMN12924875	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248697	SAMN12924876	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248696	SAMN12924877	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248695	SAMN12924878	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248704	SAMN12924780	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248694	SAMN12924879	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248692	SAMN12924880	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248691	SAMN12924881	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248690	SAMN12924882	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248689	SAMN12924883	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248688	SAMN12924884	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248687	SAMN12924885	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248686	SAMN12924886	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248685	SAMN12924887	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248684	SAMN12924888	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248693	SAMN12924781	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248683	SAMN12924889	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248681	SAMN12924890	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248680	SAMN12924891	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248679	SAMN12924892	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248678	SAMN12924893	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248677	SAMN12924894	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248676	SAMN12924895	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248675	SAMN12924896	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248674	SAMN12924897	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248673	SAMN12924898	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248682	SAMN12924782	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248672	SAMN12924899	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248670	SAMN12924900	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248669	SAMN12924901	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248668	SAMN12924902	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248667	SAMN12924903	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248666	SAMN12924904	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248665	SAMN12924905	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248664	SAMN12924906	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248663	SAMN12924907	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248662	SAMN12924908	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248671	SAMN12924783	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248661	SAMN12924909	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248659	SAMN12924910	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248658	SAMN12924911	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248657	SAMN12924912	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248656	SAMN12924913	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248655	SAMN12924914	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248654	SAMN12924915	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248660	SAMN12924784	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248653	SAMN12924785	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248652	SAMN12924786	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248651	SAMN12924787	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248650	SAMN12924788	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248705	SAMN12924771	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248649	SAMN12924789	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248647	SAMN12924790	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248646	SAMN12924791	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248645	SAMN12924792	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248644	SAMN12924793	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248643	SAMN12924794	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248642	SAMN12924795	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248641	SAMN12924796	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248640	SAMN12924797	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248639	SAMN12924798	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248648	SAMN12924772	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248638	SAMN12924799	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248636	SAMN12924800	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248635	SAMN12924801	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248634	SAMN12924802	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248633	SAMN12924803	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248632	SAMN12924804	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248631	SAMN12924805	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248630	SAMN12924806	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248629	SAMN12924807	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248628	SAMN12924808	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248637	SAMN12924773	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248627	SAMN12924809	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248625	SAMN12924810	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
SRR10248624	SAMN12924811	PE	benincasa_hispida	2	3623456 7317644 2874524 3623445 3623491 8312084 2874525 7317643
