assembly	chromosome
elaeis_guineensis	NW011554037.1
elaeis_guineensis	NW011554050.1
elaeis_guineensis	NW011554053.1
elaeis_guineensis	NW011554065.1
elaeis_guineensis	NW011554066.1
elaeis_guineensis	NW011554079.1
elaeis_guineensis	NW011554092.1
elaeis_guineensis	NW011554120.1
elaeis_guineensis	NW011554122.1
elaeis_guineensis	NW011554128.1
elaeis_guineensis	NW011554130.1
elaeis_guineensis	NW011554141.1
elaeis_guineensis	NW011554144.1
elaeis_guineensis	NW011554157.1
elaeis_guineensis	NW011554163.1
elaeis_guineensis	NW011554178.1
elaeis_guineensis	NW011554180.1
elaeis_guineensis	NW011554181.1
elaeis_guineensis	NW011554187.1
elaeis_guineensis	NW011554196.1
elaeis_guineensis	NW011554211.1
elaeis_guineensis	NW011554235.1
elaeis_guineensis	NW011554254.1
elaeis_guineensis	NW011554264.1
elaeis_guineensis	NW011554278.1
elaeis_guineensis	NW011554284.1
elaeis_guineensis	NW011554292.1
elaeis_guineensis	NW011554305.1
elaeis_guineensis	NW011554311.1
elaeis_guineensis	NW011554319.1
elaeis_guineensis	NW011554341.1
elaeis_guineensis	NW011554377.1
elaeis_guineensis	NW011554381.1
elaeis_guineensis	NW011554382.1
elaeis_guineensis	NW011554387.1
elaeis_guineensis	NW011554394.1
elaeis_guineensis	NW011554410.1
elaeis_guineensis	NW011554420.1
elaeis_guineensis	NW011554429.1
elaeis_guineensis	NW011554444.1
elaeis_guineensis	NW011554445.1
elaeis_guineensis	NW011554450.1
elaeis_guineensis	NW011554451.1
elaeis_guineensis	NW011554455.1
elaeis_guineensis	NW011554457.1
elaeis_guineensis	NW011554459.1
elaeis_guineensis	NW011554485.1
elaeis_guineensis	NW011554499.1
elaeis_guineensis	NW011554510.1
elaeis_guineensis	NW011554524.1
elaeis_guineensis	NW011554533.1
elaeis_guineensis	NW011554567.1
elaeis_guineensis	NW011554572.1
elaeis_guineensis	NW011554590.1
elaeis_guineensis	NW011554596.1
elaeis_guineensis	NW011554603.1
elaeis_guineensis	NW011554616.1
elaeis_guineensis	NW011554620.1
elaeis_guineensis	NW011554623.1
elaeis_guineensis	NW011554629.1
elaeis_guineensis	NW011554633.1
elaeis_guineensis	NW011554643.1
elaeis_guineensis	NW011554645.1
elaeis_guineensis	NW011554646.1
elaeis_guineensis	NW011554651.1
elaeis_guineensis	NW011554664.1
elaeis_guineensis	NW011554672.1
elaeis_guineensis	NW011554695.1
elaeis_guineensis	NW011554716.1
elaeis_guineensis	NW011554720.1
elaeis_guineensis	NW011554740.1
elaeis_guineensis	NW011554742.1
elaeis_guineensis	NW011554770.1
elaeis_guineensis	NW011554785.1
elaeis_guineensis	NW011554790.1
elaeis_guineensis	NW011554800.1
elaeis_guineensis	NW011554806.1
elaeis_guineensis	NW011554818.1
elaeis_guineensis	NW011554821.1
elaeis_guineensis	NW011554822.1
elaeis_guineensis	NW011554828.1
elaeis_guineensis	NW011554834.1
elaeis_guineensis	NW011554838.1
elaeis_guineensis	NW011554842.1
elaeis_guineensis	NW011554854.1
elaeis_guineensis	NW011554859.1
elaeis_guineensis	NW011554861.1
elaeis_guineensis	NW011554862.1
elaeis_guineensis	NW011554903.1
elaeis_guineensis	NW011554906.1
elaeis_guineensis	NW011554910.1
elaeis_guineensis	NW011554926.1
elaeis_guineensis	NW011554931.1
elaeis_guineensis	NW011554932.1
elaeis_guineensis	NW011554942.1
elaeis_guineensis	NW011554943.1
elaeis_guineensis	NW011554952.1
elaeis_guineensis	NW011554957.1
elaeis_guineensis	NW011554973.1
elaeis_guineensis	NW011554986.1
elaeis_guineensis	NW011554988.1
elaeis_guineensis	NW011554995.1
elaeis_guineensis	NW011555000.1
elaeis_guineensis	NW011555013.1
elaeis_guineensis	NW011555034.1
elaeis_guineensis	NW011555047.1
elaeis_guineensis	NW011555050.1
elaeis_guineensis	NW011555052.1
elaeis_guineensis	NW011555055.1
elaeis_guineensis	NW011555060.1
elaeis_guineensis	NW011555068.1
elaeis_guineensis	NW011555070.1
elaeis_guineensis	NW011555076.1
elaeis_guineensis	NW011555083.1
elaeis_guineensis	NW011555087.1
elaeis_guineensis	NW011555104.1
elaeis_guineensis	NW011555110.1
elaeis_guineensis	NW011555132.1
elaeis_guineensis	NW011555137.1
elaeis_guineensis	NW011555150.1
elaeis_guineensis	NW011555156.1
elaeis_guineensis	NW011555160.1
elaeis_guineensis	NW011555179.1
elaeis_guineensis	NW011555188.1
elaeis_guineensis	NW011555199.1
elaeis_guineensis	NW011555203.1
elaeis_guineensis	NW011555204.1
elaeis_guineensis	NW011555208.1
elaeis_guineensis	NW011555215.1
elaeis_guineensis	NW011555217.1
elaeis_guineensis	NW011555240.1
elaeis_guineensis	NW011555245.1
elaeis_guineensis	NW011555253.1
elaeis_guineensis	NW011555260.1
elaeis_guineensis	NW011555288.1
elaeis_guineensis	NW011555341.1
elaeis_guineensis	NW011555343.1
elaeis_guineensis	NW011555347.1
elaeis_guineensis	NW011555350.1
elaeis_guineensis	NW011555354.1
elaeis_guineensis	NW011555361.1
elaeis_guineensis	NW011555367.1
elaeis_guineensis	NW011555372.1
elaeis_guineensis	NW011555373.1
elaeis_guineensis	NW011555399.1
elaeis_guineensis	NW011555401.1
elaeis_guineensis	NW011555430.1
elaeis_guineensis	NW011555441.1
elaeis_guineensis	NW011555456.1
elaeis_guineensis	NW011555459.1
elaeis_guineensis	NW011555472.1
elaeis_guineensis	NW011555475.1
elaeis_guineensis	NW011555479.1
elaeis_guineensis	NW011555495.1
elaeis_guineensis	NW011555525.1
elaeis_guineensis	NW011555574.1
elaeis_guineensis	NW011555582.1
elaeis_guineensis	NW011555592.1
elaeis_guineensis	NW011555608.1
elaeis_guineensis	NW011555616.1
elaeis_guineensis	NW011555620.1
elaeis_guineensis	NW011555634.1
elaeis_guineensis	NW011555652.1
elaeis_guineensis	NW011555662.1
elaeis_guineensis	NW011555689.1
elaeis_guineensis	NW011555721.1
elaeis_guineensis	NW011555730.1
elaeis_guineensis	NW011555771.1
elaeis_guineensis	NW011555784.1
elaeis_guineensis	NW011555792.1
elaeis_guineensis	NW011555794.1
elaeis_guineensis	NW011555822.1
elaeis_guineensis	NW011555826.1
elaeis_guineensis	NW011555853.1
elaeis_guineensis	NW011555878.1
elaeis_guineensis	NW011555892.1
elaeis_guineensis	NW011555965.1
elaeis_guineensis	NW011555966.1
elaeis_guineensis	NW011555987.1
elaeis_guineensis	NW011556003.1
elaeis_guineensis	NW011556025.1
elaeis_guineensis	NW011556027.1
elaeis_guineensis	NW011556029.1
elaeis_guineensis	NW011556059.1
elaeis_guineensis	NW011556072.1
elaeis_guineensis	NW011556082.1
elaeis_guineensis	NW011556101.1
elaeis_guineensis	NW011556108.1
elaeis_guineensis	NW011556125.1
elaeis_guineensis	NW011556130.1
elaeis_guineensis	NW011556145.1
elaeis_guineensis	NW011556200.1
elaeis_guineensis	NW011556230.1
elaeis_guineensis	NW011556261.1
elaeis_guineensis	NW011556266.1
elaeis_guineensis	NW011556274.1
elaeis_guineensis	NW011556276.1
elaeis_guineensis	NW011556279.1
elaeis_guineensis	NW011556313.1
elaeis_guineensis	NW011556320.1
elaeis_guineensis	NW011556325.1
elaeis_guineensis	NW011556331.1
elaeis_guineensis	NW011556338.1
elaeis_guineensis	NW011556393.1
elaeis_guineensis	NW011556448.1
elaeis_guineensis	NW011556461.1
elaeis_guineensis	NW011556470.1
elaeis_guineensis	NW011556473.1
elaeis_guineensis	NW011556483.1
elaeis_guineensis	NW011556486.1
elaeis_guineensis	NW011556527.1
elaeis_guineensis	NW011556551.1
elaeis_guineensis	NW011556559.1
elaeis_guineensis	NW011556575.1
elaeis_guineensis	NW011556577.1
elaeis_guineensis	NW011556620.1
elaeis_guineensis	NW011556647.1
elaeis_guineensis	NW011556662.1
elaeis_guineensis	NW011556683.1
elaeis_guineensis	NW011556703.1
elaeis_guineensis	NW011556704.1
elaeis_guineensis	NW011556738.1
elaeis_guineensis	NW011556769.1
elaeis_guineensis	NW011556771.1
elaeis_guineensis	NW011556777.1
elaeis_guineensis	NW011556805.1
elaeis_guineensis	NW011556813.1
elaeis_guineensis	NW011556841.1
elaeis_guineensis	NW011556867.1
elaeis_guineensis	NW011556876.1
elaeis_guineensis	NW011556897.1
elaeis_guineensis	NW011556915.1
elaeis_guineensis	NW011556917.1
elaeis_guineensis	NW011556936.1
elaeis_guineensis	NW011556945.1
elaeis_guineensis	NW011556958.1
elaeis_guineensis	NW011556971.1
elaeis_guineensis	NW011556983.1
elaeis_guineensis	NW011557027.1
elaeis_guineensis	NW011557043.1
elaeis_guineensis	NW011557062.1
elaeis_guineensis	NW011557067.1
elaeis_guineensis	NW011557089.1
elaeis_guineensis	NW011557091.1
elaeis_guineensis	NW011557101.1
elaeis_guineensis	NW011557106.1
elaeis_guineensis	NW011557116.1
elaeis_guineensis	NW011557136.1
elaeis_guineensis	NW011557141.1
elaeis_guineensis	NW011557161.1
elaeis_guineensis	NW011557162.1
elaeis_guineensis	NW011557169.1
elaeis_guineensis	NW011557189.1
elaeis_guineensis	NW011557192.1
elaeis_guineensis	NW011557198.1
elaeis_guineensis	NW011557199.1
elaeis_guineensis	NW011557217.1
elaeis_guineensis	NW011557225.1
elaeis_guineensis	NW011557226.1
elaeis_guineensis	NW011557229.1
elaeis_guineensis	NW011557263.1
elaeis_guineensis	NW011557265.1
elaeis_guineensis	NW011557304.1
elaeis_guineensis	NW011557309.1
elaeis_guineensis	NW011557345.1
elaeis_guineensis	NW011557350.1
elaeis_guineensis	NW011557360.1
elaeis_guineensis	NW011557366.1
elaeis_guineensis	NW011557384.1
elaeis_guineensis	NW011557395.1
elaeis_guineensis	NW011557401.1
elaeis_guineensis	NW011557452.1
elaeis_guineensis	NW011557469.1
elaeis_guineensis	NW011557587.1
elaeis_guineensis	NW011557605.1
elaeis_guineensis	NW011557611.1
elaeis_guineensis	NW011557615.1
elaeis_guineensis	NW011557642.1
elaeis_guineensis	NW011557661.1
elaeis_guineensis	NW011557673.1
elaeis_guineensis	NW011557680.1
elaeis_guineensis	NW011557704.1
elaeis_guineensis	NW011557707.1
elaeis_guineensis	NW011557708.1
elaeis_guineensis	NW011557716.1
elaeis_guineensis	NW011557728.1
elaeis_guineensis	NW011557744.1
elaeis_guineensis	NW011557761.1
elaeis_guineensis	NW011557767.1
elaeis_guineensis	NW011557768.1
elaeis_guineensis	NW011557780.1
elaeis_guineensis	NW011557781.1
elaeis_guineensis	NW011557788.1
elaeis_guineensis	NW011557819.1
elaeis_guineensis	NW011557820.1
elaeis_guineensis	NW011557835.1
elaeis_guineensis	NW011557836.1
elaeis_guineensis	NW011557861.1
elaeis_guineensis	NW011557874.1
elaeis_guineensis	NW011557876.1
elaeis_guineensis	NW011557890.1
elaeis_guineensis	NW011557903.1
elaeis_guineensis	NW011557910.1
elaeis_guineensis	NW011557950.1
elaeis_guineensis	NW011557977.1
elaeis_guineensis	NW011557995.1
elaeis_guineensis	NW011557998.1
elaeis_guineensis	NW011558002.1
elaeis_guineensis	NW011558063.1
elaeis_guineensis	NW011558065.1
elaeis_guineensis	NW011558083.1
elaeis_guineensis	NW011558094.1
elaeis_guineensis	NW011558102.1
elaeis_guineensis	NW011558105.1
elaeis_guineensis	NW011558139.1
elaeis_guineensis	NW011558153.1
elaeis_guineensis	NW011558179.1
elaeis_guineensis	NW011558192.1
elaeis_guineensis	NW011558198.1
elaeis_guineensis	NW011558212.1
elaeis_guineensis	NW011558228.1
elaeis_guineensis	NW011558254.1
elaeis_guineensis	NW011558301.1
elaeis_guineensis	NW011558308.1
elaeis_guineensis	NW011558323.1
elaeis_guineensis	NW011558325.1
elaeis_guineensis	NW011558328.1
elaeis_guineensis	NW011558347.1
elaeis_guineensis	NW011558349.1
elaeis_guineensis	NW011558362.1
elaeis_guineensis	NW011558385.1
elaeis_guineensis	NW011558387.1
elaeis_guineensis	NW011558394.1
elaeis_guineensis	NW011558417.1
elaeis_guineensis	NW011558422.1
elaeis_guineensis	NW011558425.1
elaeis_guineensis	NW011558430.1
elaeis_guineensis	NW011558446.1
elaeis_guineensis	NW011558455.1
elaeis_guineensis	NW011558463.1
elaeis_guineensis	NW011558482.1
elaeis_guineensis	NW011558504.1
elaeis_guineensis	NW011558515.1
elaeis_guineensis	NW011558529.1
elaeis_guineensis	NW011558568.1
elaeis_guineensis	NW011558576.1
elaeis_guineensis	NW011558608.1
elaeis_guineensis	NW011558628.1
elaeis_guineensis	NW011558653.1
elaeis_guineensis	NW011558663.1
elaeis_guineensis	NW011558669.1
elaeis_guineensis	NW011558678.1
elaeis_guineensis	NW011558689.1
elaeis_guineensis	NW011558710.1
elaeis_guineensis	NW011558716.1
elaeis_guineensis	NW011558730.1
elaeis_guineensis	NW011558743.1
elaeis_guineensis	NW011558747.1
elaeis_guineensis	NW011558748.1
elaeis_guineensis	NW011558754.1
elaeis_guineensis	NW011558755.1
elaeis_guineensis	NW011558765.1
elaeis_guineensis	NW011558778.1
elaeis_guineensis	NW011558831.1
elaeis_guineensis	NW011558845.1
elaeis_guineensis	NW011558860.1
elaeis_guineensis	NW011558870.1
elaeis_guineensis	NW011558889.1
elaeis_guineensis	NW011558898.1
elaeis_guineensis	NW011558899.1
elaeis_guineensis	NW011558908.1
elaeis_guineensis	NW011558918.1
elaeis_guineensis	NW011558922.1
elaeis_guineensis	NW011558929.1
elaeis_guineensis	NW011558946.1
elaeis_guineensis	NW011558957.1
elaeis_guineensis	NW011558966.1
elaeis_guineensis	NW011558967.1
elaeis_guineensis	NW011558981.1
elaeis_guineensis	NW011558986.1
elaeis_guineensis	NW011558989.1
elaeis_guineensis	NW011558993.1
elaeis_guineensis	NW011559021.1
elaeis_guineensis	NW011559024.1
elaeis_guineensis	NW011559028.1
elaeis_guineensis	NW011559037.1
elaeis_guineensis	NW011559041.1
elaeis_guineensis	NW011559056.1
elaeis_guineensis	NW011559068.1
elaeis_guineensis	NW011559069.1
elaeis_guineensis	NW011559089.1
elaeis_guineensis	NW011559100.1
elaeis_guineensis	NW011559102.1
elaeis_guineensis	NW011559105.1
elaeis_guineensis	NW011559113.1
elaeis_guineensis	NW011559114.1
elaeis_guineensis	NW011559120.1
elaeis_guineensis	NW011559123.1
elaeis_guineensis	NW011559156.1
elaeis_guineensis	NW011559167.1
elaeis_guineensis	NW011559169.1
elaeis_guineensis	NW011559187.1
elaeis_guineensis	NW011559190.1
elaeis_guineensis	NW011559198.1
elaeis_guineensis	NW011559216.1
elaeis_guineensis	NW011559218.1
elaeis_guineensis	NW011559229.1
elaeis_guineensis	NW011559242.1
elaeis_guineensis	NW011559278.1
elaeis_guineensis	NW011559293.1
elaeis_guineensis	NW011559294.1
elaeis_guineensis	NW011559308.1
elaeis_guineensis	NW011559311.1
elaeis_guineensis	NW011559318.1
elaeis_guineensis	NW011559326.1
elaeis_guineensis	NW011559346.1
elaeis_guineensis	NW011559349.1
elaeis_guineensis	NW011559384.1
elaeis_guineensis	NW011559399.1
elaeis_guineensis	NW011559410.1
elaeis_guineensis	NW011559423.1
elaeis_guineensis	NW011559452.1
elaeis_guineensis	NW011559511.1
elaeis_guineensis	NW011559518.1
elaeis_guineensis	NW011559522.1
elaeis_guineensis	NW011559526.1
elaeis_guineensis	NW011559532.1
elaeis_guineensis	NW011559533.1
elaeis_guineensis	NW011559546.1
elaeis_guineensis	NW011559559.1
elaeis_guineensis	NW011559611.1
elaeis_guineensis	NW011559650.1
elaeis_guineensis	NW011559654.1
elaeis_guineensis	NW011559658.1
elaeis_guineensis	NW011559676.1
elaeis_guineensis	NW011559678.1
elaeis_guineensis	NW011559690.1
elaeis_guineensis	NW011559698.1
elaeis_guineensis	NW011559709.1
elaeis_guineensis	NW011559742.1
elaeis_guineensis	NW011559750.1
elaeis_guineensis	NW011559755.1
elaeis_guineensis	NW011559768.1
elaeis_guineensis	NW011559777.1
elaeis_guineensis	NW011559822.1
elaeis_guineensis	NW011559829.1
elaeis_guineensis	NW011559833.1
elaeis_guineensis	NW011559842.1
elaeis_guineensis	NW011559861.1
elaeis_guineensis	NW011559871.1
elaeis_guineensis	NW011559872.1
elaeis_guineensis	NW011559875.1
elaeis_guineensis	NW011559882.1
elaeis_guineensis	NW011559883.1
elaeis_guineensis	NW011559891.1
elaeis_guineensis	NW011559892.1
elaeis_guineensis	NW011559899.1
elaeis_guineensis	NW011559900.1
elaeis_guineensis	NW011559912.1
elaeis_guineensis	NW011559916.1
elaeis_guineensis	NW011559935.1
elaeis_guineensis	NW011559950.1
elaeis_guineensis	NW011559961.1
elaeis_guineensis	NW011559966.1
elaeis_guineensis	NW011559999.1
elaeis_guineensis	NW011560011.1
elaeis_guineensis	NW011560017.1
elaeis_guineensis	NW011560028.1
elaeis_guineensis	NW011560058.1
elaeis_guineensis	NW011560071.1
elaeis_guineensis	NW011560072.1
elaeis_guineensis	NW011560080.1
elaeis_guineensis	NW011560086.1
elaeis_guineensis	NW011560098.1
elaeis_guineensis	NW011560100.1
elaeis_guineensis	NW011560119.1
elaeis_guineensis	NW011560147.1
elaeis_guineensis	NW011560150.1
elaeis_guineensis	NW011560170.1
elaeis_guineensis	NW011560175.1
elaeis_guineensis	NW011560219.1
elaeis_guineensis	NW011560236.1
elaeis_guineensis	NW011560240.1
elaeis_guineensis	NW011560269.1
elaeis_guineensis	NW011560285.1
elaeis_guineensis	NW011560290.1
elaeis_guineensis	NW011560313.1
elaeis_guineensis	NW011560317.1
elaeis_guineensis	NW011560318.1
elaeis_guineensis	NW011560327.1
elaeis_guineensis	NW011560382.1
elaeis_guineensis	NW011560391.1
elaeis_guineensis	NW011560406.1
elaeis_guineensis	NW011560409.1
elaeis_guineensis	NW011560418.1
elaeis_guineensis	NW011560429.1
elaeis_guineensis	NW011560447.1
elaeis_guineensis	NW011560465.1
elaeis_guineensis	NW011560467.1
elaeis_guineensis	NW011560481.1
elaeis_guineensis	NW011560483.1
elaeis_guineensis	NW011560496.1
elaeis_guineensis	NW011560498.1
elaeis_guineensis	NW011560512.1
elaeis_guineensis	NW011560518.1
elaeis_guineensis	NW011560519.1
elaeis_guineensis	NW011560539.1
elaeis_guineensis	NW011560544.1
elaeis_guineensis	NW011560547.1
elaeis_guineensis	NW011560571.1
elaeis_guineensis	NW011560576.1
elaeis_guineensis	NW011560600.1
elaeis_guineensis	NW011560616.1
elaeis_guineensis	NW011560618.1
elaeis_guineensis	NW011560627.1
elaeis_guineensis	NW011560657.1
elaeis_guineensis	NW011560712.1
elaeis_guineensis	NW011560721.1
elaeis_guineensis	NW011560733.1
elaeis_guineensis	NW011560744.1
elaeis_guineensis	NW011560746.1
elaeis_guineensis	NW011560786.1
elaeis_guineensis	NW011560792.1
elaeis_guineensis	NW011560794.1
elaeis_guineensis	NW011560821.1
elaeis_guineensis	NW011560826.1
elaeis_guineensis	NW011560827.1
elaeis_guineensis	NW011560828.1
elaeis_guineensis	NW011560839.1
elaeis_guineensis	NW011560841.1
elaeis_guineensis	NW011560860.1
elaeis_guineensis	NW011560872.1
elaeis_guineensis	NW011560878.1
elaeis_guineensis	NW011560907.1
elaeis_guineensis	NW011560913.1
elaeis_guineensis	NW011560947.1
elaeis_guineensis	NW011560969.1
elaeis_guineensis	NW011560981.1
elaeis_guineensis	NW011561008.1
elaeis_guineensis	NW011561018.1
elaeis_guineensis	NW011561072.1
elaeis_guineensis	NW011561095.1
elaeis_guineensis	NW011561106.1
elaeis_guineensis	NW011561109.1
elaeis_guineensis	NW011561113.1
elaeis_guineensis	NW011561119.1
elaeis_guineensis	NW011561126.1
elaeis_guineensis	NW011561153.1
elaeis_guineensis	NW011561170.1
elaeis_guineensis	NW011561179.1
elaeis_guineensis	NW011561182.1
elaeis_guineensis	NW011561195.1
elaeis_guineensis	NW011561206.1
elaeis_guineensis	NW011561239.1
elaeis_guineensis	NW011561240.1
elaeis_guineensis	NW011561246.1
elaeis_guineensis	NW011561251.1
elaeis_guineensis	NW011561257.1
elaeis_guineensis	NW011561258.1
elaeis_guineensis	NW011561262.1
elaeis_guineensis	NW011561308.1
elaeis_guineensis	NW011561310.1
elaeis_guineensis	NW011561314.1
elaeis_guineensis	NW011561319.1
elaeis_guineensis	NW011561327.1
elaeis_guineensis	NW011561338.1
elaeis_guineensis	NW011561342.1
elaeis_guineensis	NW011561344.1
elaeis_guineensis	NW011561398.1
elaeis_guineensis	NW011561437.1
elaeis_guineensis	NW011561448.1
elaeis_guineensis	NW011561488.1
elaeis_guineensis	NW011561496.1
elaeis_guineensis	NW011561517.1
elaeis_guineensis	NW011561527.1
elaeis_guineensis	NW011561545.1
elaeis_guineensis	NW011561558.1
elaeis_guineensis	NW011561561.1
elaeis_guineensis	NW011561599.1
elaeis_guineensis	NW011561616.1
elaeis_guineensis	NW011561633.1
elaeis_guineensis	NW011561656.1
elaeis_guineensis	NW011561670.1
elaeis_guineensis	NW011561678.1
elaeis_guineensis	NW011561679.1
elaeis_guineensis	NW011561720.1
elaeis_guineensis	NW011561725.1
elaeis_guineensis	NW011561743.1
elaeis_guineensis	NW011561750.1
elaeis_guineensis	NW011561779.1
elaeis_guineensis	NW011561799.1
elaeis_guineensis	NW011561844.1
elaeis_guineensis	NW011561845.1
elaeis_guineensis	NW011561870.1
elaeis_guineensis	NW011561879.1
elaeis_guineensis	NW011561893.1
elaeis_guineensis	NW011561894.1
elaeis_guineensis	NW011561902.1
elaeis_guineensis	NW011561903.1
elaeis_guineensis	NW011561920.1
elaeis_guineensis	NW011561941.1
elaeis_guineensis	NW011561944.1
elaeis_guineensis	NW011561951.1
elaeis_guineensis	NW011561959.1
elaeis_guineensis	NW011561973.1
elaeis_guineensis	NW011561975.1
elaeis_guineensis	NW011561990.1
elaeis_guineensis	NW011561999.1
elaeis_guineensis	NW011562008.1
elaeis_guineensis	NW011562045.1
elaeis_guineensis	NW011562050.1
elaeis_guineensis	NW011562056.1
elaeis_guineensis	NW011562057.1
elaeis_guineensis	NW011562058.1
elaeis_guineensis	NW011562068.1
elaeis_guineensis	NW011562076.1
elaeis_guineensis	NW011562117.1
elaeis_guineensis	NW011562157.1
elaeis_guineensis	NW011562169.1
elaeis_guineensis	NW011562172.1
elaeis_guineensis	NW011562207.1
elaeis_guineensis	NW011562227.1
elaeis_guineensis	NW011562240.1
elaeis_guineensis	NW011562248.1
elaeis_guineensis	NW011562252.1
elaeis_guineensis	NW011562269.1
elaeis_guineensis	NW011562273.1
elaeis_guineensis	NW011562291.1
elaeis_guineensis	NW011562316.1
elaeis_guineensis	NW011562320.1
elaeis_guineensis	NW011562343.1
elaeis_guineensis	NW011562346.1
elaeis_guineensis	NW011562378.1
elaeis_guineensis	NW011562402.1
elaeis_guineensis	NW011562408.1
elaeis_guineensis	NW011562417.1
elaeis_guineensis	NW011562429.1
elaeis_guineensis	NW011562430.1
elaeis_guineensis	NW011562440.1
elaeis_guineensis	NW011562481.1
elaeis_guineensis	NW011562521.1
elaeis_guineensis	NW011562537.1
elaeis_guineensis	NW011562539.1
elaeis_guineensis	NW011562552.1
elaeis_guineensis	NW011562560.1
elaeis_guineensis	NW011562599.1
elaeis_guineensis	NW011562616.1
elaeis_guineensis	NW011562651.1
elaeis_guineensis	NW011562665.1
elaeis_guineensis	NW011562672.1
elaeis_guineensis	NW011562680.1
elaeis_guineensis	NW011562683.1
elaeis_guineensis	NW011562715.1
elaeis_guineensis	NW011562719.1
elaeis_guineensis	NW011562728.1
elaeis_guineensis	NW011562731.1
elaeis_guineensis	NW011562743.1
elaeis_guineensis	NW011562746.1
elaeis_guineensis	NW011562791.1
elaeis_guineensis	NW011562799.1
elaeis_guineensis	NW011562809.1
elaeis_guineensis	NW011562814.1
elaeis_guineensis	NW011562823.1
elaeis_guineensis	NW011562861.1
elaeis_guineensis	NW011562863.1
elaeis_guineensis	NW011562870.1
elaeis_guineensis	NW011562882.1
elaeis_guineensis	NW011562886.1
elaeis_guineensis	NW011562902.1
elaeis_guineensis	NW011562961.1
elaeis_guineensis	NW011562989.1
elaeis_guineensis	NW011562995.1
elaeis_guineensis	NW011562996.1
elaeis_guineensis	NW011563000.1
elaeis_guineensis	NW011563010.1
elaeis_guineensis	NW011563133.1
elaeis_guineensis	NW011563135.1
elaeis_guineensis	NW011563152.1
elaeis_guineensis	NW011563158.1
elaeis_guineensis	NW011563165.1
elaeis_guineensis	NW011563194.1
elaeis_guineensis	NW011563198.1
elaeis_guineensis	NW011563211.1
elaeis_guineensis	NW011563256.1
elaeis_guineensis	NW011563281.1
elaeis_guineensis	NW011563290.1
elaeis_guineensis	NW011563306.1
elaeis_guineensis	NW011563313.1
elaeis_guineensis	NW011563327.1
elaeis_guineensis	NW011563332.1
elaeis_guineensis	NW011563360.1
elaeis_guineensis	NW011563378.1
elaeis_guineensis	NW011563445.1
elaeis_guineensis	NW011563478.1
elaeis_guineensis	NW011563492.1
elaeis_guineensis	NW011563516.1
elaeis_guineensis	NW011563534.1
elaeis_guineensis	NW011563561.1
elaeis_guineensis	NW011563579.1
elaeis_guineensis	NW011563580.1
elaeis_guineensis	NW011563583.1
elaeis_guineensis	NW011563613.1
elaeis_guineensis	NW011563622.1
elaeis_guineensis	NW011563641.1
elaeis_guineensis	NW011563649.1
elaeis_guineensis	NW011563650.1
elaeis_guineensis	NW011563659.1
elaeis_guineensis	NW011563665.1
elaeis_guineensis	NW011563673.1
elaeis_guineensis	NW011563681.1
elaeis_guineensis	NW011563687.1
elaeis_guineensis	NW011563711.1
elaeis_guineensis	NW011563714.1
elaeis_guineensis	NW011563722.1
elaeis_guineensis	NW011563729.1
elaeis_guineensis	NW011563732.1
elaeis_guineensis	NW011563733.1
elaeis_guineensis	NW011563735.1
elaeis_guineensis	NW011563755.1
elaeis_guineensis	NW011563762.1
elaeis_guineensis	NW011563795.1
elaeis_guineensis	NW011563812.1
elaeis_guineensis	NW011563830.1
elaeis_guineensis	NW011563834.1
elaeis_guineensis	NW011563835.1
elaeis_guineensis	NW011563842.1
elaeis_guineensis	NW011563895.1
elaeis_guineensis	NW011563959.1
elaeis_guineensis	NW011564000.1
elaeis_guineensis	NW011564039.1
elaeis_guineensis	NW011564068.1
elaeis_guineensis	NW011564071.1
elaeis_guineensis	NW011564086.1
elaeis_guineensis	NW011564144.1
elaeis_guineensis	NW011564193.1
elaeis_guineensis	NW011564196.1
elaeis_guineensis	NW011564205.1
elaeis_guineensis	NW011564217.1
elaeis_guineensis	NW011564243.1
elaeis_guineensis	NW011564282.1
elaeis_guineensis	NW011564307.1
elaeis_guineensis	NW011564347.1
elaeis_guineensis	NW011564367.1
elaeis_guineensis	NW011564382.1
elaeis_guineensis	NW011564386.1
elaeis_guineensis	NW011564424.1
elaeis_guineensis	NW011564431.1
elaeis_guineensis	NW011564458.1
elaeis_guineensis	NW011564475.1
elaeis_guineensis	NW011564480.1
elaeis_guineensis	NW011564505.1
elaeis_guineensis	NW011564519.1
elaeis_guineensis	NW011564535.1
elaeis_guineensis	NW011564566.1
elaeis_guineensis	NW011564568.1
elaeis_guineensis	NW011564571.1
elaeis_guineensis	NW011564582.1
elaeis_guineensis	NW011564614.1
elaeis_guineensis	NW011564627.1
elaeis_guineensis	NW011564640.1
elaeis_guineensis	NW011564686.1
elaeis_guineensis	NW011564761.1
elaeis_guineensis	NW011564791.1
elaeis_guineensis	NW011564802.1
elaeis_guineensis	NW011564840.1
elaeis_guineensis	NW011564848.1
elaeis_guineensis	NW011564857.1
elaeis_guineensis	NW011564862.1
elaeis_guineensis	NW011564884.1
elaeis_guineensis	NW011564898.1
elaeis_guineensis	NW011564944.1
elaeis_guineensis	NW011564986.1
elaeis_guineensis	NW011565006.1
elaeis_guineensis	NW011565016.1
elaeis_guineensis	NW011565031.1
elaeis_guineensis	NW011565032.1
elaeis_guineensis	NW011565035.1
